country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
DE,Germany,,,,,,2020-11-01,-27,-1,4,-28,-6,4
DE,Germany,,,,,,2020-11-02,-24,-1,23,-24,-18,7
DE,Germany,,,,,,2020-11-03,-27,-1,19,-26,-18,9
DE,Germany,,,,,,2020-11-04,-27,-2,22,-27,-18,9
DE,Germany,,,,,,2020-11-05,-29,0,15,-28,-18,9
DE,Germany,,,,,,2020-11-06,-30,1,13,-31,-19,10
DE,Germany,,,,,,2020-11-07,-34,-5,45,-33,-13,7
DE,Germany,,,,,,2020-11-08,-48,-3,61,-33,-17,5
ES,Spain,,,,,,2020-02-15,2,-1,26,8,0,-2
ES,Spain,,,,,,2020-02-16,2,3,13,5,-1,-2
ES,Spain,,,,,,2020-02-17,0,1,9,3,3,-1
ES,Spain,,,,,,2020-02-18,-2,0,5,4,3,0
ES,Spain,,,,,,2020-02-19,0,1,11,2,3,-1
ES,Spain,,,,,,2020-02-20,1,1,15,5,3,-1
ES,Spain,,,,,,2020-02-21,1,2,20,6,2,-2
ES,Spain,,,,,,2020-02-22,2,2,44,14,2,-2
ES,Spain,,,,,,2020-02-23,7,10,33,11,1,-3
ES,Spain,,,,,,2020-02-24,5,3,36,4,-7,0
ES,Spain,,,,,,2020-02-25,-2,-1,17,3,-6,1
ES,Spain,,,,,,2020-02-26,0,4,11,1,0,0
ES,Spain,,,,,,2020-02-27,4,8,16,6,1,-2
ES,Spain,,,,,,2020-02-28,-1,-7,33,2,-11,0
ES,Spain,,,,,,2020-02-29,-1,4,19,6,-1,-1
ES,Spain,,,,,,2020-03-01,2,6,6,5,1,-2
ES,Spain,,,,,,2020-03-02,-3,1,-7,-3,-3,1
ES,Spain,,,,,,2020-03-03,-3,3,-3,1,3,0
ES,Spain,,,,,,2020-03-04,0,4,9,2,3,0
ES,Spain,,,,,,2020-03-05,-1,2,2,0,2,0
ES,Spain,,,,,,2020-03-06,-2,2,0,0,-1,0
ES,Spain,,,,,,2020-03-07,-1,1,17,4,1,-1
ES,Spain,,,,,,2020-03-08,4,7,19,8,1,-2
ES,Spain,,,,,,2020-03-09,-1,4,12,0,3,-1
ES,Spain,,,,,,2020-03-10,-3,18,12,-1,2,0
ES,Spain,,,,,,2020-03-11,-5,17,17,-9,-2,1
ES,Spain,,,,,,2020-03-12,-13,27,1,-16,-5,3
ES,Spain,,,,,,2020-03-13,-33,33,-22,-32,-17,8
ES,Spain,,,,,,2020-03-14,-69,-8,-44,-52,-31,14
ES,Spain,,,,,,2020-03-15,-87,-49,-76,-71,-48,17
ES,Spain,,,,,,2020-03-16,-80,-33,-72,-71,-52,23
ES,Spain,,,,,,2020-03-17,-83,-39,-73,-74,-59,25
ES,Spain,,,,,,2020-03-18,-84,-36,-73,-76,-60,26
ES,Spain,,,,,,2020-03-19,-88,-58,-77,-80,-71,31
ES,Spain,,,,,,2020-03-20,-87,-39,-79,-80,-66,32
ES,Spain,,,,,,2020-03-21,-92,-53,-87,-84,-63,26
ES,Spain,,,,,,2020-03-22,-94,-73,-89,-87,-65,22
ES,Spain,,,,,,2020-03-23,-85,-46,-77,-81,-65,28
ES,Spain,,,,,,2020-03-24,-87,-50,-79,-81,-67,29
ES,Spain,,,,,,2020-03-25,-87,-51,-78,-82,-67,30
ES,Spain,,,,,,2020-03-26,-87,-52,-78,-82,-68,30
ES,Spain,,,,,,2020-03-27,-88,-49,-80,-83,-68,33
ES,Spain,,,,,,2020-03-28,-92,-57,-86,-86,-64,26
ES,Spain,,,,,,2020-03-29,-94,-76,-89,-88,-64,22
ES,Spain,,,,,,2020-03-30,-89,-55,-80,-84,-74,31
ES,Spain,,,,,,2020-03-31,-92,-55,-82,-84,-76,32
ES,Spain,,,,,,2020-04-01,-92,-53,-81,-84,-75,33
ES,Spain,,,,,,2020-04-02,-92,-52,-81,-84,-75,33
ES,Spain,,,,,,2020-04-03,-89,-48,-82,-84,-74,36
ES,Spain,,,,,,2020-04-04,-92,-56,-86,-86,-65,26
ES,Spain,,,,,,2020-04-05,-94,-77,-90,-89,-68,23
ES,Spain,,,,,,2020-04-06,-87,-51,-79,-83,-74,31
ES,Spain,,,,,,2020-04-07,-89,-41,-79,-83,-74,31
ES,Spain,,,,,,2020-04-08,-88,-31,-77,-82,-74,30
ES,Spain,,,,,,2020-04-09,-93,-66,-83,-88,-84,36
ES,Spain,,,,,,2020-04-10,-96,-90,-88,-92,-90,42
ES,Spain,,,,,,2020-04-11,-92,-44,-85,-84,-63,26
ES,Spain,,,,,,2020-04-12,-94,-74,-89,-89,-67,23
ES,Spain,,,,,,2020-04-13,-90,-65,-80,-85,-77,32
ES,Spain,,,,,,2020-04-14,-87,-41,-75,-79,-67,29
ES,Spain,,,,,,2020-04-15,-88,-46,-77,-81,-68,30
ES,Spain,,,,,,2020-04-16,-88,-46,-76,-80,-67,30
ES,Spain,,,,,,2020-04-17,-89,-45,-77,-81,-67,33
ES,Spain,,,,,,2020-04-18,-92,-54,-85,-84,-61,25
ES,Spain,,,,,,2020-04-19,-95,-76,-89,-89,-65,22
ES,Spain,,,,,,2020-04-20,-87,-56,-75,-80,-66,28
ES,Spain,,,,,,2020-04-21,-87,-51,-77,-80,-66,29
ES,Spain,,,,,,2020-04-22,-87,-47,-75,-80,-65,29
ES,Spain,,,,,,2020-04-23,-87,-51,-74,-80,-67,30
ES,Spain,,,,,,2020-04-24,-88,-46,-76,-79,-65,32
ES,Spain,,,,,,2020-04-25,-92,-52,-84,-83,-59,25
ES,Spain,,,,,,2020-04-26,-92,-66,-77,-82,-62,21
ES,Spain,,,,,,2020-04-27,-85,-50,-65,-76,-63,27
ES,Spain,,,,,,2020-04-28,-85,-45,-64,-75,-64,26
ES,Spain,,,,,,2020-04-29,-84,-41,-64,-75,-63,28
ES,Spain,,,,,,2020-04-30,-82,-30,-63,-74,-63,27
ES,Spain,,,,,,2020-05-01,-94,-88,-74,-86,-86,40
ES,Spain,,,,,,2020-05-02,-84,-31,-43,-63,-53,21
ES,Spain,,,,,,2020-05-03,-83,-44,-44,-64,-52,18
ES,Spain,,,,,,2020-05-04,-75,-35,-26,-62,-58,23
ES,Spain,,,,,,2020-05-05,-76,-32,-27,-61,-58,23
ES,Spain,,,,,,2020-05-06,-76,-32,-25,-61,-58,24
ES,Spain,,,,,,2020-05-07,-76,-33,-29,-63,-58,24
ES,Spain,,,,,,2020-05-08,-78,-34,-37,-64,-57,27
ES,Spain,,,,,,2020-05-09,-84,-38,-49,-64,-47,21
ES,Spain,,,,,,2020-05-10,-86,-57,-63,-72,-51,19
ES,Spain,,,,,,2020-05-11,-66,-28,-21,-57,-52,20
ES,Spain,,,,,,2020-05-12,-70,-29,-35,-60,-53,21
ES,Spain,,,,,,2020-05-13,-69,-26,-27,-58,-53,21
ES,Spain,,,,,,2020-05-14,-72,-30,-46,-64,-54,22
ES,Spain,,,,,,2020-05-15,-72,-29,-36,-64,-55,25
ES,Spain,,,,,,2020-05-16,-76,-31,-39,-59,-40,17
ES,Spain,,,,,,2020-05-17,-75,-41,-32,-58,-38,14
ES,Spain,,,,,,2020-05-18,-57,-23,-1,-51,-48,17
ES,Spain,,,,,,2020-05-19,-58,-21,-3,-51,-48,18
ES,Spain,,,,,,2020-05-20,-58,-20,-5,-52,-48,18
ES,Spain,,,,,,2020-05-21,-58,-18,-7,-53,-48,19
ES,Spain,,,,,,2020-05-22,-60,-19,-14,-53,-46,20
ES,Spain,,,,,,2020-05-23,-66,-23,-21,-50,-29,13
ES,Spain,,,,,,2020-05-24,-67,-33,-25,-55,-29,11
ES,Spain,,,,,,2020-05-25,-44,-17,8,-44,-44,15
ES,Spain,,,,,,2020-05-26,-45,-16,9,-44,-43,15
ES,Spain,,,,,,2020-05-27,-45,-15,10,-45,-42,15
ES,Spain,,,,,,2020-05-28,-44,-12,11,-44,-42,15
ES,Spain,,,,,,2020-05-29,-47,-13,2,-46,-41,16
ES,Spain,,,,,,2020-05-30,-52,-16,2,-37,-17,8
ES,Spain,,,,,,2020-05-31,-57,-26,-16,-49,-16,7
ES,Spain,,,,,,2020-06-01,-38,-16,14,-42,-42,14
ES,Spain,,,,,,2020-06-02,-38,-11,11,-40,-39,13
ES,Spain,,,,,,2020-06-03,-39,-10,1,-42,-39,14
ES,Spain,,,,,,2020-06-04,-41,-10,-11,-44,-39,14
ES,Spain,,,,,,2020-06-05,-37,-10,8,-40,-37,13
ES,Spain,,,,,,2020-06-06,-43,-14,4,-35,-13,7
ES,Spain,,,,,,2020-06-07,-52,-25,-21,-49,-14,8
ES,Spain,,,,,,2020-06-08,-29,-12,0,-40,-37,12
ES,Spain,,,,,,2020-06-09,-31,-14,6,-40,-38,12
ES,Spain,,,,,,2020-06-10,-28,-8,12,-38,-36,11
ES,Spain,,,,,,2020-06-11,-31,-13,-3,-42,-39,13
ES,Spain,,,,,,2020-06-12,-31,-9,-3,-40,-36,12
ES,Spain,,,,,,2020-06-13,-35,-13,12,-32,-7,5
ES,Spain,,,,,,2020-06-14,-39,-17,7,-39,-3,4
ES,Spain,,,,,,2020-06-15,-23,-10,20,-36,-34,10
ES,Spain,,,,,,2020-06-16,-26,-10,5,-37,-34,11
ES,Spain,,,,,,2020-06-17,-24,-7,16,-35,-34,10
ES,Spain,,,,,,2020-06-18,-24,-8,16,-36,-34,10
ES,Spain,,,,,,2020-06-19,-26,-8,18,-36,-32,9
ES,Spain,,,,,,2020-06-20,-32,-12,27,-30,-4,2
ES,Spain,,,,,,2020-06-21,-34,-11,19,-35,0,0
ES,Spain,,,,,,2020-06-22,-17,-6,38,-31,-35,7
ES,Spain,,,,,,2020-06-23,-16,2,42,-28,-34,5
ES,Spain,,,,,,2020-06-24,-30,-29,42,-40,-47,10
ES,Spain,,,,,,2020-06-25,-18,-1,24,-32,-33,7
ES,Spain,,,,,,2020-06-26,-22,-4,24,-32,-32,6
ES,Spain,,,,,,2020-06-27,-29,-11,33,-29,-6,0
ES,Spain,,,,,,2020-06-28,-31,-9,19,-34,6,-2
ES,Spain,,,,,,2020-06-29,-13,-6,37,-30,-32,6
ES,Spain,,,,,,2020-06-30,-13,-4,35,-29,-30,6
ES,Spain,,,,,,2020-07-01,-14,-3,30,-29,-31,6
ES,Spain,,,,,,2020-07-02,-13,-1,29,-29,-31,6
ES,Spain,,,,,,2020-07-03,-18,-3,31,-29,-30,4
ES,Spain,,,,,,2020-07-04,-25,-10,43,-26,-3,-1
ES,Spain,,,,,,2020-07-05,-24,2,28,-30,5,-3
ES,Spain,,,,,,2020-07-06,-10,-3,45,-27,-33,5
ES,Spain,,,,,,2020-07-07,-12,-4,51,-26,-33,5
ES,Spain,,,,,,2020-07-08,-13,-4,47,-27,-31,5
ES,Spain,,,,,,2020-07-09,-13,-3,46,-27,-31,5
ES,Spain,,,,,,2020-07-10,-19,-6,37,-29,-30,4
ES,Spain,,,,,,2020-07-11,-27,-12,44,-27,-2,-1
ES,Spain,,,,,,2020-07-12,-27,-3,24,-31,6,-3
ES,Spain,,,,,,2020-07-13,-10,-4,58,-27,-31,4
ES,Spain,,,,,,2020-07-14,-12,-4,50,-27,-32,5
ES,Spain,,,,,,2020-07-15,-12,-3,47,-28,-30,4
ES,Spain,,,,,,2020-07-16,-13,-5,46,-30,-31,5
ES,Spain,,,,,,2020-07-17,-20,-6,42,-31,-30,4
ES,Spain,,,,,,2020-07-18,-29,-12,48,-29,-1,-1
ES,Spain,,,,,,2020-07-19,-28,-4,31,-33,7,-3
ES,Spain,,,,,,2020-07-20,-12,-4,58,-30,-33,4
ES,Spain,,,,,,2020-07-21,-14,-4,54,-30,-33,5
ES,Spain,,,,,,2020-07-22,-14,-4,56,-31,-30,5
ES,Spain,,,,,,2020-07-23,-14,-4,57,-31,-31,5
ES,Spain,,,,,,2020-07-24,-21,-6,48,-33,-30,4
ES,Spain,,,,,,2020-07-25,-31,-18,53,-30,-3,-1
ES,Spain,,,,,,2020-07-26,-28,-2,34,-33,9,-3
ES,Spain,,,,,,2020-07-27,-11,-3,66,-31,-34,4
ES,Spain,,,,,,2020-07-28,-14,-4,53,-32,-33,5
ES,Spain,,,,,,2020-07-29,-13,-3,59,-32,-33,5
ES,Spain,,,,,,2020-07-30,-14,-4,54,-32,-33,4
ES,Spain,,,,,,2020-07-31,-21,-9,44,-34,-34,4
ES,Spain,,,,,,2020-08-01,-28,-10,40,-31,-3,-1
ES,Spain,,,,,,2020-08-02,-25,1,31,-33,7,-2
ES,Spain,,,,,,2020-08-03,-5,2,74,-31,-39,4
ES,Spain,,,,,,2020-08-04,-9,-1,78,-32,-39,5
ES,Spain,,,,,,2020-08-05,-9,-2,83,-34,-39,5
ES,Spain,,,,,,2020-08-06,-11,-2,80,-34,-39,5
ES,Spain,,,,,,2020-08-07,-20,-7,59,-37,-38,5
ES,Spain,,,,,,2020-08-08,-28,-13,57,-33,-5,-1
ES,Spain,,,,,,2020-08-09,-24,0,40,-34,7,-3
ES,Spain,,,,,,2020-08-10,-6,1,86,-34,-43,5
ES,Spain,,,,,,2020-08-11,-12,-4,71,-37,-44,6
ES,Spain,,,,,,2020-08-12,-9,-1,74,-37,-43,6
ES,Spain,,,,,,2020-08-13,-11,-2,81,-36,-43,5
ES,Spain,,,,,,2020-08-14,-20,0,62,-38,-42,5
ES,Spain,,,,,,2020-08-15,-36,-40,55,-36,-19,1
ES,Spain,,,,,,2020-08-16,-24,6,38,-34,7,-3
ES,Spain,,,,,,2020-08-17,-8,5,77,-35,-45,5
ES,Spain,,,,,,2020-08-18,-12,-1,80,-36,-43,6
ES,Spain,,,,,,2020-08-19,-16,-6,83,-39,-44,6
ES,Spain,,,,,,2020-08-20,-16,-5,78,-38,-44,6
ES,Spain,,,,,,2020-08-21,-25,-9,56,-40,-43,7
ES,Spain,,,,,,2020-08-22,-33,-16,50,-35,-7,1
ES,Spain,,,,,,2020-08-23,-28,-3,32,-36,7,-2
ES,Spain,,,,,,2020-08-24,-13,-3,72,-36,-41,6
ES,Spain,,,,,,2020-08-25,-16,-5,71,-36,-40,6
ES,Spain,,,,,,2020-08-26,-17,-6,65,-38,-39,6
ES,Spain,,,,,,2020-08-27,-17,-6,60,-38,-39,6
ES,Spain,,,,,,2020-08-28,-24,-8,35,-40,-39,7
ES,Spain,,,,,,2020-08-29,-32,-13,15,-38,-9,3
ES,Spain,,,,,,2020-08-30,-27,-3,14,-35,5,-1
ES,Spain,,,,,,2020-08-31,-10,-1,44,-32,-36,6
ES,Spain,,,,,,2020-09-01,-14,-2,39,-30,-34,6
ES,Spain,,,,,,2020-09-02,-14,-3,43,-31,-33,6
ES,Spain,,,,,,2020-09-03,-15,-4,43,-31,-33,6
ES,Spain,,,,,,2020-09-04,-20,-7,35,-32,-32,5
ES,Spain,,,,,,2020-09-05,-27,-10,31,-30,-7,1
ES,Spain,,,,,,2020-09-06,-25,0,17,-33,4,-1
ES,Spain,,,,,,2020-09-07,-11,-1,33,-30,-36,5
ES,Spain,,,,,,2020-09-08,-16,-11,35,-30,-38,6
ES,Spain,,,,,,2020-09-09,-15,-1,29,-30,-32,6
ES,Spain,,,,,,2020-09-10,-13,1,36,-27,-32,4
ES,Spain,,,,,,2020-09-11,-23,-14,39,-33,-38,6
ES,Spain,,,,,,2020-09-12,-26,-9,36,-28,-7,0
ES,Spain,,,,,,2020-09-13,-27,-4,20,-31,4,-1
ES,Spain,,,,,,2020-09-14,-12,-2,31,-26,-29,4
ES,Spain,,,,,,2020-09-15,-16,-5,29,-26,-29,5
ES,Spain,,,,,,2020-09-16,-18,-5,25,-27,-28,5
ES,Spain,,,,,,2020-09-17,-19,-5,13,-28,-29,5
ES,Spain,,,,,,2020-09-18,-25,-9,0,-30,-28,6
ES,Spain,,,,,,2020-09-19,-28,-9,6,-31,-8,3
ES,Spain,,,,,,2020-09-20,-29,-7,6,-33,1,2
ES,Spain,,,,,,2020-09-21,-17,-6,16,-27,-29,5
ES,Spain,,,,,,2020-09-22,-20,-5,14,-24,-28,5
ES,Spain,,,,,,2020-09-23,-23,-4,9,-25,-27,6
ES,Spain,,,,,,2020-09-24,-24,-6,3,-29,-30,7
ES,Spain,,,,,,2020-09-25,-26,-3,-3,-27,-26,6
ES,Spain,,,,,,2020-09-26,-30,-7,0,-29,-7,4
ES,Spain,,,,,,2020-09-27,-33,-8,-6,-33,0,3
ES,Spain,,,,,,2020-09-28,-20,-3,8,-23,-24,6
ES,Spain,,,,,,2020-09-29,-22,-3,8,-22,-24,6
ES,Spain,,,,,,2020-09-30,-22,0,6,-22,-24,5
ES,Spain,,,,,,2020-10-01,-23,2,-1,-22,-22,5
ES,Spain,,,,,,2020-10-02,-29,-3,-25,-24,-22,6
ES,Spain,,,,,,2020-10-03,-28,-2,-9,-25,-8,5
ES,Spain,,,,,,2020-10-04,-34,-4,-18,-32,-4,5
ES,Spain,,,,,,2020-10-05,-20,0,5,-18,-23,5
ES,Spain,,,,,,2020-10-06,-22,0,4,-18,-22,5
ES,Spain,,,,,,2020-10-07,-23,-2,5,-21,-21,5
ES,Spain,,,,,,2020-10-08,-20,2,8,-20,-21,4
ES,Spain,,,,,,2020-10-09,-25,-8,13,-21,-27,5
ES,Spain,,,,,,2020-10-10,-29,-1,5,-27,-9,4
ES,Spain,,,,,,2020-10-11,-24,6,12,-31,-4,3
ES,Spain,,,,,,2020-10-12,-32,-48,42,-46,-72,14
ES,Spain,,,,,,2020-10-13,-24,7,-2,-19,-22,5
ES,Spain,,,,,,2020-10-14,-26,1,-8,-22,-20,7
ES,Spain,,,,,,2020-10-15,-25,0,-5,-21,-20,6
ES,Spain,,,,,,2020-10-16,-29,1,-1,-21,-19,6
ES,Spain,,,,,,2020-10-17,-34,-5,1,-24,-10,6
ES,Spain,,,,,,2020-10-18,-38,-6,-2,-30,-6,5
ES,Spain,,,,,,2020-10-19,-28,-4,0,-21,-20,6
ES,Spain,,,,,,2020-10-20,-33,-7,-19,-25,-21,8
ES,Spain,,,,,,2020-10-21,-31,-2,-11,-24,-19,8
ES,Spain,,,,,,2020-10-22,-32,-3,-19,-24,-20,8
ES,Spain,,,,,,2020-10-23,-30,3,-6,-21,-19,7
ES,Spain,,,,,,2020-10-24,-36,-4,-6,-26,-12,6
ES,Spain,,,,,,2020-10-25,-42,-4,-25,-37,-11,6
ES,Spain,,,,,,2020-10-26,-28,-2,-11,-23,-20,7
ES,Spain,,,,,,2020-10-27,-30,-1,-10,-22,-20,7
ES,Spain,,,,,,2020-10-28,-31,0,-6,-24,-19,8
ES,Spain,,,,,,2020-10-29,-29,3,-3,-23,-20,7
ES,Spain,,,,,,2020-10-30,-34,3,-6,-26,-21,9
ES,Spain,,,,,,2020-10-31,-40,-2,-6,-32,-14,9
ES,Spain,,,,,,2020-11-01,-40,-4,-8,-37,-15,8
ES,Spain,,,,,,2020-11-02,-35,-21,8,-38,-46,13
ES,Spain,,,,,,2020-11-03,-33,1,-17,-26,-21,8
ES,Spain,,,,,,2020-11-04,-36,-2,-26,-30,-21,10
ES,Spain,,,,,,2020-11-05,-36,-3,-25,-30,-22,10
ES,Spain,,,,,,2020-11-06,-38,-1,-23,-30,-21,10
ES,Spain,,,,,,2020-11-07,-47,-7,-30,-39,-20,12
ES,Spain,,,,,,2020-11-08,-48,-8,-16,-37,-20,9
FR,France,,,,,,2020-02-15,-2,-1,23,12,-2,-1
FR,France,,,,,,2020-02-16,6,2,9,7,-1,-1
FR,France,,,,,,2020-02-17,1,2,16,-6,-15,4
FR,France,,,,,,2020-02-18,5,2,36,-4,-14,3
FR,France,,,,,,2020-02-19,-4,-3,18,-6,-12,2
FR,France,,,,,,2020-02-20,-2,-1,29,-4,-15,3
FR,France,,,,,,2020-02-21,-1,-2,28,0,-15,3
FR,France,,,,,,2020-02-22,-6,-2,31,14,-5,-1
FR,France,,,,,,2020-02-23,8,7,30,12,-1,-1
FR,France,,,,,,2020-02-24,3,3,45,-1,-15,3
FR,France,,,,,,2020-02-25,1,1,23,-3,-14,4
FR,France,,,,,,2020-02-26,-5,-2,9,-5,-12,3
FR,France,,,,,,2020-02-27,-5,-1,1,-5,-15,4
FR,France,,,,,,2020-02-28,-1,1,15,0,-15,4
FR,France,,,,,,2020-02-29,-7,1,-12,4,-5,1
FR,France,,,,,,2020-03-01,1,4,-13,2,1,0
FR,France,,,,,,2020-03-02,-6,3,-9,-4,-5,3
FR,France,,,,,,2020-03-03,-1,5,8,-4,-4,2
FR,France,,,,,,2020-03-04,-6,2,1,-6,-3,2
FR,France,,,,,,2020-03-05,-8,0,-15,-6,-5,3
FR,France,,,,,,2020-03-06,-2,2,-1,-1,-4,3
FR,France,,,,,,2020-03-07,-4,1,7,1,0,1
FR,France,,,,,,2020-03-08,0,2,-1,-2,-1,1
FR,France,,,,,,2020-03-09,-5,2,2,-5,-1,2
FR,France,,,,,,2020-03-10,-5,1,1,-6,-1,2
FR,France,,,,,,2020-03-11,-6,2,17,-5,0,1
FR,France,,,,,,2020-03-12,-8,5,5,-7,-1,1
FR,France,,,,,,2020-03-13,-8,17,4,-8,-2,3
FR,France,,,,,,2020-03-14,-21,1,-1,-16,-5,5
FR,France,,,,,,2020-03-15,-38,23,15,-21,-9,3
FR,France,,,,,,2020-03-16,-43,46,-15,-39,-36,13
FR,France,,,,,,2020-03-17,-68,-15,-40,-61,-55,24
FR,France,,,,,,2020-03-18,-83,-45,-53,-76,-67,29
FR,France,,,,,,2020-03-19,-82,-41,-56,-78,-71,32
FR,France,,,,,,2020-03-20,-83,-42,-66,-80,-71,36
FR,France,,,,,,2020-03-21,-88,-54,-78,-82,-58,24
FR,France,,,,,,2020-03-22,-86,-64,-80,-84,-55,18
FR,France,,,,,,2020-03-23,-81,-41,-64,-82,-73,32
FR,France,,,,,,2020-03-24,-83,-45,-65,-82,-74,34
FR,France,,,,,,2020-03-25,-84,-48,-67,-83,-73,32
FR,France,,,,,,2020-03-26,-84,-46,-67,-83,-74,34
FR,France,,,,,,2020-03-27,-84,-46,-68,-84,-73,37
FR,France,,,,,,2020-03-28,-87,-56,-76,-83,-59,25
FR,France,,,,,,2020-03-29,-88,-72,-82,-87,-56,18
FR,France,,,,,,2020-03-30,-84,-47,-66,-83,-74,33
FR,France,,,,,,2020-03-31,-90,-38,-61,-82,-74,33
FR,France,,,,,,2020-04-01,-90,-39,-62,-81,-71,31
FR,France,,,,,,2020-04-02,-90,-36,-62,-82,-73,33
FR,France,,,,,,2020-04-03,-86,-38,-66,-82,-72,37
FR,France,,,,,,2020-04-04,-88,-45,-73,-80,-57,24
FR,France,,,,,,2020-04-05,-85,-62,-73,-82,-53,17
FR,France,,,,,,2020-04-06,-83,-37,-61,-81,-72,31
FR,France,,,,,,2020-04-07,-82,-35,-61,-80,-72,32
FR,France,,,,,,2020-04-08,-84,-37,-63,-80,-70,30
FR,France,,,,,,2020-04-09,-83,-32,-61,-80,-71,32
FR,France,,,,,,2020-04-10,-83,-34,-64,-81,-71,36
FR,France,,,,,,2020-04-11,-86,-39,-74,-79,-55,23
FR,France,,,,,,2020-04-12,-83,-58,-76,-82,-50,17
FR,France,,,,,,2020-04-13,-91,-80,-68,-88,-89,38
FR,France,,,,,,2020-04-14,-79,-22,-59,-78,-70,31
FR,France,,,,,,2020-04-15,-82,-32,-59,-78,-68,29
FR,France,,,,,,2020-04-16,-81,-31,-58,-78,-69,31
FR,France,,,,,,2020-04-17,-81,-33,-62,-79,-68,35
FR,France,,,,,,2020-04-18,-86,-46,-73,-78,-52,23
FR,France,,,,,,2020-04-19,-85,-65,-77,-81,-49,17
FR,France,,,,,,2020-04-20,-79,-40,-61,-78,-68,30
FR,France,,,,,,2020-04-21,-79,-37,-59,-77,-68,31
FR,France,,,,,,2020-04-22,-81,-38,-58,-76,-65,28
FR,France,,,,,,2020-04-23,-79,-34,-55,-76,-67,30
FR,France,,,,,,2020-04-24,-79,-35,-58,-77,-66,33
FR,France,,,,,,2020-04-25,-84,-43,-70,-76,-49,22
FR,France,,,,,,2020-04-26,-83,-58,-68,-77,-43,16
FR,France,,,,,,2020-04-27,-76,-36,-56,-76,-65,28
FR,France,,,,,,2020-04-28,-77,-34,-60,-76,-65,28
FR,France,,,,,,2020-04-29,-77,-32,-59,-75,-62,27
FR,France,,,,,,2020-04-30,-73,-16,-61,-75,-64,28
FR,France,,,,,,2020-05-01,-91,-87,-71,-87,-88,42
FR,France,,,,,,2020-05-02,-78,-26,-72,-73,-46,21
FR,France,,,,,,2020-05-03,-81,-56,-67,-76,-39,16
FR,France,,,,,,2020-05-04,-70,-24,-49,-72,-60,26
FR,France,,,,,,2020-05-05,-70,-23,-52,-71,-60,27
FR,France,,,,,,2020-05-06,-72,-23,-49,-69,-57,24
FR,France,,,,,,2020-05-07,-69,-12,-48,-70,-58,25
FR,France,,,,,,2020-05-08,-83,-58,-57,-80,-82,38
FR,France,,,,,,2020-05-09,-76,-27,-66,-70,-39,19
FR,France,,,,,,2020-05-10,-79,-50,-72,-74,-33,15
FR,France,,,,,,2020-05-11,-46,-10,-34,-56,-48,19
FR,France,,,,,,2020-05-12,-45,-5,-15,-51,-47,18
FR,France,,,,,,2020-05-13,-51,-10,-31,-53,-45,17
FR,France,,,,,,2020-05-14,-49,-7,-23,-53,-46,17
FR,France,,,,,,2020-05-15,-48,-8,-17,-52,-45,19
FR,France,,,,,,2020-05-16,-51,-12,-13,-43,-20,9
FR,France,,,,,,2020-05-17,-55,-17,8,-48,-10,5
FR,France,,,,,,2020-05-18,-39,-6,8,-48,-44,16
FR,France,,,,,,2020-05-19,-40,-2,11,-47,-43,16
FR,France,,,,,,2020-05-20,-36,9,20,-45,-42,12
FR,France,,,,,,2020-05-21,-56,-36,66,-61,-78,22
FR,France,,,,,,2020-05-22,-39,1,12,-54,-57,20
FR,France,,,,,,2020-05-23,-48,-14,-17,-47,-17,10
FR,France,,,,,,2020-05-24,-49,-17,21,-43,-3,3
FR,France,,,,,,2020-05-25,-34,-8,17,-46,-42,15
FR,France,,,,,,2020-05-26,-35,-4,22,-44,-39,15
FR,France,,,,,,2020-05-27,-38,-4,21,-43,-37,13
FR,France,,,,,,2020-05-28,-38,-1,19,-44,-39,14
FR,France,,,,,,2020-05-29,-37,0,14,-43,-38,15
FR,France,,,,,,2020-05-30,-39,-2,23,-34,-5,5
FR,France,,,,,,2020-05-31,-40,5,53,-38,7,2
FR,France,,,,,,2020-06-01,-43,-36,78,-55,-72,20
FR,France,,,,,,2020-06-02,-23,5,31,-34,-33,11
FR,France,,,,,,2020-06-03,-29,0,9,-36,-32,11
FR,France,,,,,,2020-06-04,-30,-1,-16,-40,-34,13
FR,France,,,,,,2020-06-05,-26,-1,-7,-37,-33,13
FR,France,,,,,,2020-06-06,-24,0,5,-27,-2,4
FR,France,,,,,,2020-06-07,-23,2,3,-32,18,0
FR,France,,,,,,2020-06-08,-21,-6,12,-36,-34,11
FR,France,,,,,,2020-06-09,-22,-5,12,-35,-32,11
FR,France,,,,,,2020-06-10,-25,-5,12,-34,-31,10
FR,France,,,,,,2020-06-11,-25,-3,9,-35,-32,11
FR,France,,,,,,2020-06-12,-25,-6,8,-34,-32,12
FR,France,,,,,,2020-06-13,-27,-7,16,-25,1,4
FR,France,,,,,,2020-06-14,-25,-3,41,-26,14,1
FR,France,,,,,,2020-06-15,-18,-5,38,-32,-31,10
FR,France,,,,,,2020-06-16,-17,-3,36,-28,-30,10
FR,France,,,,,,2020-06-17,-22,-4,25,-30,-29,9
FR,France,,,,,,2020-06-18,-19,-3,33,-30,-30,9
